# Stellarium DSO catalog;;;;;;;;
# Version 3.7 standard;;;;;;;;
# NGC;MES;CAL;RA;DEC;MAG;TYPE;SIZE1;SIZE2
2110;0;0;88.047517;-7.456175;13.51;GALXY;1.63;1.271
7460;0;0;345.428833;2.263589;13.02488;GALXY;1.63;1.337
5063;0;0;199.607192;-35.35255;99;GALXY;1.63;1.369
1611;0;0;68.274871;-4.297469;99;GALXY;1.627;0.423
7608;0;0;349.813904;8.350164;99;GALXY;1.627;0.488
2544;0;0;125.417954;73.988364;13.09;INGAL;1.627;0.943
251;0;0;11.975129;19.596808;99;INGAL;1.627;1.009
477;0;0;20.334971;40.488228;13.75936;GALXY;1.627;1.074
5532;0;0;214.220533;10.807342;12.08268;RAGAL;1.627;1.301
6521;0;0;268.951823;62.612257;99;GALXY;1.627;1.301
4215;0;0;183.977142;6.401133;99;GALXY;1.623;0.552
5709;0;0;219.708158;30.442725;13.73396;GALXY;1.623;0.584
5420;0;0;210.999587;-14.616886;99;GALXY;1.623;0.649
6798;0;0;291.013304;53.624753;99;GALXY;1.623;0.747
4033;0;0;180.144775;-17.842606;99;GALXY;1.623;0.779
2535;0;0;122.806183;25.206936;12.6;RAGAL;1.623;1.039
4645;0;0;191.041596;-41.7499;11.68;GALXY;1.623;1.201
1411;0;0;54.686888;-44.100619;99;GALXY;1.623;1.299
7722;0;0;354.671629;15.954847;99;GALXY;1.623;1.299
1083;0;0;41.4162;-15.3581;99;GALXY;1.621;0.338
5745;0;0;221.257921;-13.947206;99;INGAL;1.621;0.851
5452;0;0;208.60267;78.22092;99;GALXY;1.621;1.096
5335;0;0;208.235579;2.814358;13.34016;GALXY;1.62;0.68
5333;0;0;208.600967;-48.512614;99;GALXY;1.62;0.778
6909;0;0;306.911958;-47.027053;11.88;GALXY;1.62;0.972
6160;0;0;246.921142;40.9269;13.11112;GALXY;1.62;1.102
4405;0;0;186.52965;16.18085;12.2428;GALXY;1.62;1.166
3551;0;0;167.435042;21.758794;99;GALXY;1.62;1.231
7816;0;0;0.953542;7.478592;99;GALXY;1.62;1.328
4635;0;0;190.663558;19.945231;12.995;GALXY;1.62;1.426
4289;0;0;185.2596;3.721961;13.93956;GALXY;1.617;0.388
6948;0;0;310.871308;-53.356797;99;GALXY;1.617;0.679
761;0;0;29.456575;33.377156;99;GALXY;1.617;0.711
5035;0;0;198.705108;-16.492547;99;GALXY;1.617;0.873
5504;0;0;213.065962;15.841961;99;GALXY;1.617;0.873
5127;0;0;200.937408;31.5658;12.46776;RAGAL;1.617;1.196
11;0;0;2.177058;37.447886;99;GALXY;1.613;0.323
2560;0;0;124.96615;20.985044;99;GALXY;1.613;0.452
4238;0;0;184.232375;63.409958;99;GALXY;1.613;0.774
2104;0;0;86.769883;-51.552947;99;GALXY;1.613;1.033
6632;0;0;276.262879;27.535367;99;GALXY;1.613;1.355
234;0;0;10.884929;14.342617;99;GALXY;1.613;1.549
5658;0;0;218.118867;0.294153;13.88192;GALXY;1.61;0.419
5610;0;0;216.095612;24.614272;99;GALXY;1.61;0.451
4626;0;0;190.606429;-7.043464;99;GALXY;1.61;0.515
3057;0;0;151.413775;80.285667;13.50628;GALXY;1.61;0.676
3456;0;0;163.51375;-16.027742;99;GALXY;1.61;1.127
252;0;0;12.006183;27.623822;12.49;GALXY;1.61;1.256
4024;0;0;179.630204;-18.346844;99;GALXY;1.61;1.288
5872;0;0;227.732025;-11.479933;99;GALXY;1.607;1.093
5016;0;0;198.027862;24.09505;12.558;GALXY;1.607;1.221
3690;0;0;172.130525;58.561611;12.86;INGAL;1.607;1.414
4837;0;0;194.201188;48.296828;99;GALXY;1.603;0.321
1686;0;0;73.227758;-15.346453;99;GALXY;1.603;0.385
3128;0;0;151.5058;-16.122008;99;GALXY;1.603;0.513
2726;0;0;136.236908;59.932969;13.07696;GALXY;1.603;0.577
6718;0;0;285.369417;-66.110167;99;GALXY;1.603;0.898
6557;0;0;275.352864;-76.583374;99;GALXY;1.603;1.026
6675;0;0;279.360321;40.057708;99;GALXY;1.603;1.219
5631;0;0;216.638688;56.582664;12.55;GALXY;1.603;1.411
3802;0;0;175.079454;17.765683;99;GALXY;1.6;0.352
3043;0;0;149.061892;59.307094;99;GALXY;1.6;0.576
4016;0;0;179.620903;27.528779;13.95888;INGAL;1.6;0.74
4162;0;0;182.968612;24.123681;12.706;GALXY;1.6;1.056
7667;0;0;351.095162;-0.108378;14.05;GALXY;1.6;1.1
732;0;0;29.11588;36.80194;99;GALXY;1.6;1.1
1882;0;0;78.89175;-66.128372;12.33;CLSTR;1.6;1.4
2006;0;0;82.829;-66.973;10.88;CLSTR;1.6;1.4
2000;0;0;81.87525;-71.879753;12.14;CLSTR;1.6;1.5
2038;0;0;83.679292;-70.564156;11.92;CLSTR;1.6;1.5
1994;0;0;82.0946;-69.1422;99;CLSTR;1.6;1.5
2118;0;0;86.913792;-69.131364;13.384;CLSTR;1.6;1.6
2241;0;0;95.721;-68.925;13.25;CLSTR;1.6;1.6
2036;0;0;83.640875;-70.066011;12.77;CLSTR;1.6;1.6
2109;0;0;86.096583;-68.547036;12.21;CLSTR;1.6;1.6
1959;0;0;81.39883;-69.92656;12.17;CLSTR;1.6;1.6
1844;0;0;76.874625;-67.324128;12.08;CLSTR;1.6;1.6
1898;0;0;79.17183;-69.65678;11.86;GALXY;1.6;1.6
1839;0;0;76.513583;-68.627075;11.8;CLSTR;1.6;1.6
1754;0;0;73.575333;-70.442383;11.57;CLSTR;1.6;1.6
2005;0;0;82.535417;-69.754006;11.57;CLSTR;1.6;1.6
2133;0;0;87.872625;-71.173858;99;CLSTR;1.6;1.6
1163;0;0;45.092037;-17.152528;99;GALXY;1.597;0.383
5243;0;0;204.064162;38.342922;99;GALXY;1.597;0.543
3082;0;0;149.7211;-30.357725;99;GALXY;1.597;0.703
6808;0;0;295.9751;-70.633414;12.59;GALXY;1.597;0.734
3320;0;0;159.902175;47.397964;99;GALXY;1.597;0.862
1369;0;0;54.188508;-36.256219;99;GALXY;1.597;0.926
1426;0;0;55.704633;-22.108386;11.44;GALXY;1.597;1.086
1336;0;0;51.634163;-35.713572;99;GALXY;1.597;1.086
6691;0;0;279.801117;55.641811;99;GALXY;1.597;1.118
4336;0;0;185.8743;19.427031;99;GALXY;1.597;1.309
3762;0;0;174.348908;61.759369;99;GALXY;1.593;0.478
1047;0;0;40.136696;-8.147539;13.87812;GALXY;1.593;0.765
3274;0;0;158.072004;27.668775;99;GALXY;1.593;0.86
1196;0;0;45.896617;-12.076372;99;GALXY;1.593;0.892
665;0;0;26.233721;10.423072;99;GALXY;1.593;0.956
3023;0;0;147.469317;0.617878;12.7;INGAL;1.593;1.052
5082;0;0;200.166808;-43.699958;99;GALXY;1.593;1.179
6139;0;0;246.916613;-38.849175;9.68;GLOCL;1.593;1.37
3534;0;0;167.232042;26.610344;14.04;GALXY;1.59;0.318
6905;0;0;305.595796;20.104514;14.5;PLNNB;1.59;0.35
7641;0;0;350.628904;11.892572;99;GALXY;1.59;0.445
5659;0;0;217.775496;25.355086;99;GALXY;1.59;0.477
3246;0;0;156.674025;3.862108;13.493;GALXY;1.59;0.954
7294;0;0;338.033571;-25.397831;99;GALXY;1.59;1.049
2959;0;0;146.28755;68.594467;12.69;INGAL;1.59;1.24
3131;0;0;152.151504;18.231275;13.24076;GALXY;1.587;0.603
586;0;0;22.903496;-6.893728;13.16;GALXY;1.587;0.635
108;0;0;6.498796;29.212067;99;GALXY;1.587;0.793
4878;0;0;195.084062;-6.103772;99;GALXY;1.587;1.079
2206;0;0;93.999329;-26.765419;99;GALXY;1.587;1.111
6912;0;0;306.716979;-18.6173;99;GALXY;1.587;1.174
7174;0;0;330.52842;-31.99347;12.15;INGAL;1.584;0.758
745;0;0;28.53608;-56.69075;99;GALXY;1.584;1.096
5623;0;0;216.78671;33.25214;12.53;GALXY;1.584;1.122
4299;0;0;185.4175;11.50269;99;INGAL;1.584;1.479
4128;0;0;182.134825;68.767631;99;GALXY;1.583;0.57
4352;0;0;186.020921;11.218025;12.82872;GALXY;1.583;0.728
551;0;0;21.91945;37.182903;99;GALXY;1.583;0.728
5639;0;0;217.193937;30.412986;99;GALXY;1.583;0.95
5129;0;0;201.041671;13.976442;99;RAGAL;1.583;1.045
6509;0;0;269.855287;6.287067;99;GALXY;1.583;1.045
3725;0;0;173.418883;61.887939;99;RAGAL;1.583;1.14
7769;0;0;357.766542;20.150411;99;GALXY;1.583;1.33
5824;0;0;225.994217;-33.068528;9.56;GLOCL;1.583;1.488
7094;0;0;324.22071;12.78861;13.35;PLNNB;1.583;1.583
3749;0;0;173.971679;-37.997331;99;GALXY;1.58;0.664
917;0;0;36.532083;31.912344;12.85116;GALXY;1.58;0.758
3573;0;0;167.8273;-36.8755;12.87;GALXY;1.58;0.885
4506;0;0;188.043687;13.419658;13.22344;GALXY;1.58;1.106
2507;0;0;120.405183;15.709875;99;GALXY;1.58;1.327
7153;0;0;328.647492;-29.063583;99;GALXY;1.577;0.378
5730;0;0;219.967454;42.742339;99;INGAL;1.577;0.41
5025;0;0;198.186479;31.809331;13.65896;GALXY;1.577;0.441
4521;0;0;188.198854;63.939294;12.43476;INGAL;1.577;0.662
5671;0;0;216.92505;69.694228;99;GALXY;1.577;0.662
6011;0;0;236.637146;72.169189;99;GALXY;1.577;0.662
577;0;0;22.669583;-1.994358;99;GALXY;1.577;0.694
1136;0;0;42.723613;-54.975875;99;GALXY;1.577;0.946
7010;0;0;316.164492;-12.338347;99;GALXY;1.577;0.978
3842;0;0;176.00905;19.949819;11.82;GALXY;1.577;1.23
7391;0;0;342.650604;-1.544808;99;GALXY;1.577;1.419
2821;0;0;139.199967;-26.816239;99;GALXY;1.573;0.441
7729;0;0;355.1402;29.188114;99;GALXY;1.573;0.566
268;0;0;12.539846;-5.193797;99;GALXY;1.573;0.85
4638;0;0;190.697633;11.442458;11.23;GALXY;1.573;0.913
6719;0;0;285.781187;-68.588378;99;GALXY;1.573;0.975
4789;0;0;193.579179;27.068092;12.1;GALXY;1.573;1.007
7649;0;0;351.083617;14.647014;13.64548;GALXY;1.573;1.101
6014;0;0;238.989104;5.931839;99;GALXY;1.573;1.164
5408;0;0;210.837112;-41.377708;99;GALXY;1.573;1.573
2732;0;0;138.353196;79.187378;99;GALXY;1.57;0.471
72;0;0;4.618213;30.0407;99;GALXY;1.57;0.659
1635;0;0;70.032837;-0.547561;99;GALXY;1.57;1.005
941;0;0;37.116029;-1.151558;12.93924;GALXY;1.57;1.036
5481;0;0;211.671721;50.723319;99;INGAL;1.57;1.193
3599;0;0;168.862304;18.110369;99;GALXY;1.57;1.225
7515;0;0;348.2027;12.679289;99;GALXY;1.57;1.256
274;0;0;12.7578;-7.056872;99;INGAL;1.57;1.539
6552;0;0;270.030458;66.615106;99;GALXY;1.567;0.47
6321;0;0;258.600921;20.313858;99;GALXY;1.567;0.721
7633;0;0;350.763613;-67.653764;99;GALXY;1.567;0.783
4165;0;0;183.049225;13.246447;13.54;INGAL;1.567;0.94
441;0;0;18.46355;-31.788356;99;GALXY;1.567;0.94
4800;0;0;193.657396;46.531139;99;GALXY;1.567;1.159
2924;0;0;143.795121;-16.398314;99;GALXY;1.567;1.285
5959;0;0;234.343492;-16.595797;99;GALXY;1.567;1.316
3982;0;0;179.117371;55.125361;11.7;GALXY;1.567;1.379
68;0;0;4.577146;30.071822;99;GALXY;1.567;1.379
5614;0;0;216.031629;34.858894;99;INGAL;1.567;1.41
2884;0;0;141.602125;-11.555758;99;GALXY;1.563;0.75
7694;0;0;353.315675;-2.702839;99;GALXY;1.563;0.75
5444;0;0;210.850662;35.132064;99;GALXY;1.563;1.251
7637;0;0;351.615233;-81.911597;99;GALXY;1.563;1.376
6388;0;0;264.072754;-44.73565;6.8;GLOCL;1.563;1.501
5605;0;0;216.281554;-13.162992;99;GALXY;1.563;1.501
5124;0;0;201.209475;-30.307772;99;GALXY;1.56;0.624
2936;0;0;144.433883;2.760956;13.06;INGAL;1.56;0.842
4600;0;0;190.095825;3.117686;99;GALXY;1.56;0.874
3206;0;0;155.448258;56.930408;99;GALXY;1.56;0.967
7156;0;0;328.640104;2.943;12.72;GALXY;1.56;1.248
1414;0;0;55.238062;-21.713908;99;GALXY;1.557;0.374
4677;0;0;191.7381;-41.582553;12.67;GALXY;1.557;0.685
6154;0;0;246.377075;49.840131;13.10464;GALXY;1.557;0.809
6782;0;0;290.991396;-59.922511;11.84;GALXY;1.557;0.872
6517;0;0;270.4599;-8.959553;99;GLOCL;1.557;1.245
7268;0;0;336.419708;-31.200683;99;INGAL;1.553;0.808
2320;0;0;106.4251;50.581103;99;GALXY;1.553;0.963
2119;0;0;89.362313;11.949233;99;GALXY;1.553;1.025
6711;0;0;282.253542;47.658161;13.267;GALXY;1.553;1.149
3072;0;0;149.349517;-19.355019;99;GALXY;1.55;0.527
6339;0;0;259.2771;40.844958;99;GALXY;1.55;0.589
4268;0;0;184.946762;5.28365;99;GALXY;1.55;0.651
3156;0;0;153.171692;3.129319;12.46588;GALXY;1.55;0.806
1031;0;0;39.161629;-54.859725;99;GALXY;1.55;0.806
623;0;0;23.776617;-36.490222;99;GALXY;1.55;0.961
7303;0;0;337.88675;30.955958;99;GALXY;1.55;1.023
7196;0;0;331.478363;-50.119278;11.54;GALXY;1.55;1.209
4087;0;0;181.397279;-26.522697;99;GALXY;1.55;1.302
6869;0;0;300.176725;66.227569;99;GALXY;1.55;1.395
3088;0;0;150.28504;22.4055;99;GALXY;1.548;0.831
6836;0;0;298.6654;-12.6844;99;GALXY;1.548;1.288
3836;0;0;175.8742;-16.7947;99;GALXY;1.548;1.445
3947;0;0;178.334654;20.751542;13.40384;GALXY;1.547;0.711
1667;0;0;72.155021;-6.319853;12.86;GALXY;1.547;1.114
7716;0;0;354.131075;0.297314;99;GALXY;1.547;1.114
2714;0;0;133.374358;-59.217136;99;GALXY;1.547;1.392
930;0;0;36.97785;20.332642;12.78788;GALXY;1.547;1.454
1465;0;0;58.382992;32.492867;99;GALXY;1.543;0.432
5126;0;0;201.223312;-30.333606;99;GALXY;1.543;0.525
4233;0;0;184.282042;7.624433;99;GALXY;1.543;0.864
2783;0;0;138.41455;29.992797;12.7874;GALXY;1.543;1.049
4551;0;0;188.90825;12.264011;12.02;INGAL;1.543;1.049
1459;0;0;56.74145;-25.52175;99;GALXY;1.543;1.111
5263;0;0;204.981812;28.400578;99;GALXY;1.54;0.431
1680;0;0;72.141725;-47.816472;99;GALXY;1.54;0.524
5425;0;0;210.198637;48.443839;99;GALXY;1.54;0.554
1473;0;0;56.854779;-68.220422;99;GALXY;1.54;0.585
7400;0;0;343.586671;-45.347022;99;GALXY;1.54;0.616
3380;0;0;162.050646;28.601772;99;GALXY;1.54;0.739
5079;0;0;199.908554;-12.698961;99;GALXY;1.54;1.047
39;0;0;3.078554;31.061103;99;GALXY;1.54;1.109
2460;0;0;119.217787;60.349378;99;GALXY;1.54;1.14
5739;0;0;220.620225;41.842269;99;GALXY;1.54;1.14
3668;0;0;171.376783;63.446225;99;RAGAL;1.54;1.201
6287;0;0;256.289458;-22.707889;10.3;GLOCL;1.54;1.324
1910;0;0;79.67708;-69.23669;9.65;GALXY;1.54;1.54
2772;0;0;136.924454;-23.621453;99;GALXY;1.537;0.43
169;0;0;9.215046;23.990936;13.1;GALXY;1.537;0.553
3661;0;0;170.910171;-13.831125;99;GALXY;1.537;0.584
187;0;0;9.876713;-14.656253;99;GALXY;1.537;0.615
3806;0;0;175.194246;17.796344;99;GALXY;1.537;0.738
6417;0;0;265.449221;23.672261;99;GALXY;1.537;0.799
3249;0;0;156.592604;-34.963719;99;GALXY;1.537;1.383
982;0;0;38.853563;40.869697;99;RAGAL;1.533;0.521
2620;0;0;129.367508;24.946608;13.9832;GALXY;1.533;0.552
1341;0;0;51.993462;-37.149964;99;GALXY;1.533;0.92
7610;0;0;349.922363;10.184981;99;GALXY;1.533;0.92
753;0;0;29.425783;35.91615;99;GALXY;1.533;1.043
5121;0;0;201.189958;-37.682219;11.41;GALXY;1.533;1.135
6433;0;0;265.984221;36.800156;99;GALXY;1.53;0.643
2969;0;0;145.477125;-8.603078;99;GALXY;1.53;0.796
6156;0;0;248.718979;-60.618772;99;GALXY;1.53;0.949
7426;0;0;344.011871;36.361419;99;GALXY;1.53;0.949
7214;0;0;332.282042;-27.809453;14.1;GALXY;1.53;1.316
5185;0;0;202.509354;13.415944;13.49628;GALXY;1.527;0.458
3763;0;0;174.12575;-9.846689;99;GALXY;1.527;0.824
3512;0;0;166.01245;28.036831;12.87;GALXY;1.527;1.16
5865;0;0;227.456054;0.469967;12.22964;INGAL;1.527;1.191
2749;0;0;136.338804;18.313125;99;GALXY;1.527;1.191
1550;0;0;64.908004;2.409883;99;GALXY;1.527;1.313
1811;0;0;77.178138;-29.276003;99;INGAL;1.523;0.366
4433;0;0;186.910875;-8.27845;99;GALXY;1.523;0.548
841;0;0;32.822225;37.497211;99;GALXY;1.523;0.731
2650;0;0;132.492967;70.299453;99;GALXY;1.523;0.944
7625;0;0;350.12555;17.2256;11.98;INGAL;1.523;1.036
968;0;0;38.525975;34.48;99;GALXY;1.523;1.097
4806;0;0;194.051667;-29.502967;99;GALXY;1.523;1.097
1730;0;0;74.882821;-15.823689;99;GALXY;1.523;1.127
70;0;0;4.593842;30.079597;99;GALXY;1.523;1.401
335;0;0;14.832446;-18.234586;99;GALXY;1.52;0.274
2783;0;0;138.387925;30.000125;99;INGAL;1.52;0.334
2922;0;0;144.21855;37.694775;14.066;GALXY;1.52;0.547
5305;0;0;206.982054;37.826211;99;GALXY;1.52;0.547
326;0;0;14.594321;26.866281;13;RAGAL;1.52;0.882
4306;0;0;185.517029;12.787211;13.42716;INGAL;1.52;0.973
6849;0;0;301.565033;-40.198306;99;GALXY;1.52;1.125
4946;0;0;196.372512;-43.591111;99;GALXY;1.52;1.246
12;0;0;2.186467;4.612533;99;GALXY;1.52;1.307
5193;0;0;202.972854;-33.234447;11.92;GALXY;1.52;1.368
516;0;0;21.033608;9.551667;99;GALXY;1.517;0.425
530;0;0;21.173496;-1.587067;99;GALXY;1.517;0.455
3270;0;0;157.874983;24.869308;13.45852;GALXY;1.517;0.516
3356;0;0;161.050996;6.758728;13.5774;GALXY;1.517;0.758
47;0;0;3.627729;-7.167456;99;GALXY;1.517;0.94
914;0;0;36.52165;42.144061;99;RAGAL;1.517;1.001
512;0;0;20.999033;33.907817;99;GALXY;1.513;0.393
7831;0;0;1.831317;32.609281;99;GALXY;1.513;0.393
7367;0;0;341.143496;3.646394;99;GALXY;1.513;0.454
4572;0;0;188.94171;74.24603;99;GALXY;1.513;0.467
328;0;0;14.239933;-52.923961;99;GALXY;1.513;0.545
7437;0;0;344.541871;14.309017;99;GALXY;1.513;0.575
3021;0;0;147.737975;33.553467;12.48352;GALXY;1.513;0.757
3589;0;0;168.80846;60.70086;99;GALXY;1.513;0.794
5105;0;0;200.454592;-13.206794;99;GALXY;1.513;0.938
6889;0;0;304.721892;-53.957078;99;GALXY;1.513;0.999
4241;0;0;184.49942;6.65369;99;GALXY;1.513;1.122
1226;0;0;47.772296;35.386825;99;GALXY;1.513;1.18
4622;0;0;190.656754;-40.744281;12.44;GALXY;1.513;1.392
5888;0;0;228.280746;41.264628;13.31052;GALXY;1.51;0.785
3846;0;0;176.061554;55.035047;99;GALXY;1.51;0.815
6398;0;0;265.6821;-61.694322;99;GALXY;1.51;0.846
5550;0;0;214.616488;12.883011;13.20592;GALXY;1.51;0.906
6812;0;0;296.350953;-55.3469;99;GALXY;1.51;0.936
2743;0;0;136.225004;25.004053;99;GALXY;1.51;0.966
3610;0;0;169.605317;58.786247;99;GALXY;1.51;1.087
2563;0;0;125.148667;21.067861;12.39;GALXY;1.51;1.178
5406;0;0;210.083725;38.915367;12.58616;GALXY;1.51;1.299
6703;0;0;281.828521;45.550647;11.34;GALXY;1.51;1.45
3907;0;0;177.347962;-1.083947;14.051;GALXY;1.507;0.271
560;0;0;21.855975;-1.912928;99;GALXY;1.507;0.452
4680;0;0;191.728121;-11.637039;12.93704;GALXY;1.507;0.934
6181;0;0;248.087371;19.826603;12.08128;GALXY;1.507;0.994
2106;0;0;87.694246;-21.567317;99;GALXY;1.507;1.055
2221;0;0;95.065492;-57.578425;99;INGAL;1.503;0.361
5630;0;0;216.902421;41.257817;13.32276;GALXY;1.503;0.661
4683;0;0;191.926604;-41.528281;13.8;GALXY;1.503;0.752
3659;0;0;170.939575;17.818575;99;GALXY;1.503;0.782
5708;0;0;219.567733;40.456761;13.29012;GALXY;1.503;0.842
5223;0;0;203.605179;34.690425;99;GALXY;1.503;1.173
7236;0;0;333.687529;13.846572;14.3;INGAL;1.503;1.323
6569;0;0;273.412;-31.82644;9.47;GLOCL;1.5;0
6304;0;0;258.63438;-29.46203;9.03;GLOCL;1.5;0
2660;0;0;130.658;-47.2;8.8;OPNCL;1.5;0
6496;0;0;269.76533;-44.26594;8.6;GLOCL;1.5;0
6553;0;0;272.31533;-25.90775;8.3;GLOCL;1.5;0
6441;0;0;267.55442;-37.05144;8;GLOCL;1.5;0
6356;0;0;260.89579;-17.81303;7.42;GLOCL;1.5;0
6235;0;0;253.35567;-22.17744;7.2;GLOCL;1.5;0
6540;0;0;271.53583;-27.76528;14.6;GLOCL;1.5;0
5634;0;0;217.40533;-5.97642;10.05;GLOCL;1.5;0
5646;0;0;217.39138;35.46185;99;GALXY;1.5;0.4
5267;0;0;205.166442;38.794025;99;GALXY;1.5;0.63
5252;0;0;204.566117;4.542511;14.21;GALXY;1.5;0.66
7435;0;0;344.47725;26.13853;99;GALXY;1.5;0.7
3600;0;0;168.966583;41.591378;99;GALXY;1.5;0.9
3701;0;0;172.370421;24.093497;99;GALXY;1.5;0.9
473;0;0;19.979471;16.544644;12.63;GALXY;1.5;0.99
1737;0;0;73.5271;-69.1906;99;H-I-I;1.5;1
3689;0;0;172.045854;25.661039;99;RAGAL;1.5;1.02
395;0;0;16.2833;-71.9969;99;GALXY;1.5;1.1
1984;0;0;81.917;-69.135;9.99;CLSTR;1.5;1.2
1749;0;0;73.733375;-68.189261;13.56;CLSTR;1.5;1.3
2053;0;0;84.423333;-67.413667;12.18;CLSTR;1.5;1.3
2093;0;0;85.454;-68.922;11.57;GALXY;1.5;1.3
2579;0;0;125.2304;-36.2231;7.5;H-I-I;1.5;1.4
1867;0;0;78.419583;-66.2938;13.35;CLSTR;1.5;1.4
1733;0;0;73.518;-66.682206;13.31;CLSTR;1.5;1.4
2095;0;0;85.713875;-67.321664;13.09;CLSTR;1.5;1.4
2177;0;0;90.315417;-67.733772;12.83;OPNCL;1.5;1.4
2088;0;0;85.250083;-68.465317;12.47;CLSTR;1.5;1.4
2111;0;0;86.13779;-70.99314;12.45;CLSTR;1.5;1.4
1836;0;0;76.399292;-68.629356;12.22;CLSTR;1.5;1.4
1698;0;0;72.267;-69.115;12.07;CLSTR;1.5;1.4
1772;0;0;74.227;-69.557044;10.97;CLSTR;1.5;1.4
1842;0;0;76.828458;-67.27195;14.02;CLSTR;1.5;1.5
2181;0;0;90.679;-65.265;13.64;CLSTR;1.5;1.5
1861;0;0;77.592125;-70.778672;13.16;CLSTR;1.5;1.5
1652;0;0;69.595875;-68.672364;13.13;GLOCL;1.5;1.5
2153;0;0;89.466542;-66.400575;13.05;CLSTR;1.5;1.5
1958;0;0;81.37871;-69.83694;12.99;CLSTR;1.5;1.5
1849;0;0;77.3945;-66.314658;12.77;CLSTR;1.5;1.5
1887;0;0;79.021042;-66.319961;12.72;CLSTR;1.5;1.5
2123;0;0;87.93075;-65.320617;12.56;CLSTR;1.5;1.5
2140;0;0;88.572792;-68.600106;12.44;OPNCL;1.5;1.5
1859;0;0;77.879;-65.25;12.26;CLSTR;1.5;1.5
2145;0;0;88.597;-70.902328;12.07;CLSTR;1.5;1.5
2135;0;0;88.388875;-67.427078;12.05;OPNCL;1.5;1.5
2056;0;0;84.142;-70.672;11.77;CLSTR;1.5;1.5
1751;0;0;73.55;-69.807;11.73;CLSTR;1.5;1.5
2051;0;0;84.034333;-71.011817;11.69;CLSTR;1.5;1.5
2127;0;0;87.842583;-69.359344;11.64;CLSTR;1.5;1.5
2019;0;0;82.98533;-70.15903;10.86;CLSTR;1.5;1.5
6401;0;0;264.65387;-23.90875;10.71;GLOCL;1.5;1.5
2899;0;0;141.76258;-56.10586;99;PLNNB;1.5;1.5
7318;0;0;338.9913;33.965631;99;INGAL;1.5;1.5
2706;0;0;134.0513;-2.563425;99;GALXY;1.497;0.419
5164;0;0;201.799562;55.487106;13.57752;INGAL;1.497;0.569
2267;0;0;100.215417;-32.482269;99;GALXY;1.497;0.659
5836;0;0;224.879167;73.893289;99;GALXY;1.497;0.659
7312;0;0;338.644929;5.817369;99;GALXY;1.497;0.659
2596;0;0;126.860475;17.284169;13.68728;RAGAL;1.497;0.688
748;0;0;29.090813;-4.467628;99;GALXY;1.497;0.838
5603;0;0;215.735567;40.417061;14.09628;GALXY;1.497;1.018
3149;0;0;150.933625;-80.421631;99;GALXY;1.497;1.257
910;0;0;36.36155;41.824306;99;GALXY;1.497;1.347
5559;0;0;214.8033;24.798614;13.90796;RAGAL;1.493;0.448
6390;0;0;262.11685;60.094392;99;GALXY;1.493;0.508
2939;0;0;144.532792;9.523836;13.22616;RAGAL;1.493;0.567
4743;0;0;193.066621;-41.390533;13.31;GALXY;1.493;0.657
3273;0;0;157.621458;-35.610653;12.93;GALXY;1.493;0.717
5996;0;0;236.7453;17.884217;99;INGAL;1.493;0.717
4134;0;0;182.291579;29.176767;13.1;RAGAL;1.493;0.777
6932;0;0;310.535646;-73.619386;99;GALXY;1.493;0.777
3833;0;0;175.870621;10.161756;99;GALXY;1.493;1.045
1284;0;0;49.43975;-10.289103;99;GALXY;1.493;1.075
6799;0;0;293.068817;-55.907983;99;GALXY;1.493;1.135
1338;0;0;52.227308;-12.15335;99;GALXY;1.493;1.254
3488;0;0;165.348067;57.677489;99;GALXY;1.493;1.254
6958;0;0;312.177367;-37.997375;11.42;GALXY;1.493;1.284
3681;0;0;171.624175;16.863222;99;GALXY;1.493;1.314
5900;0;0;228.770904;42.209853;99;INGAL;1.49;0.358
4615;0;0;190.405425;26.072881;13.84332;GALXY;1.49;0.536
1534;0;0;62.191942;-62.797558;99;GALXY;1.49;0.805
1646;0;0;71.098104;-8.531158;99;GALXY;1.49;0.805
7489;0;0;346.886321;22.997975;99;GALXY;1.49;0.864
496;0;0;20.798408;33.529247;99;GALXY;1.49;0.894
4794;0;0;193.793792;-12.608436;13;GALXY;1.49;1.013
1218;0;0;47.109266;4.110917;99;GALXY;1.49;1.073
4334;0;0;185.849442;7.473067;99;RAGAL;1.49;1.103
5374;0;0;209.373446;6.096872;13.19164;RAGAL;1.49;1.311
5198;0;0;202.547546;46.670831;99;INGAL;1.49;1.311
338;0;0;15.151708;30.668919;99;GALXY;1.487;0.624
3922;0;0;177.806108;50.156747;12.75144;GALXY;1.487;0.684
5770;0;0;223.312654;3.959722;12.26;GALXY;1.487;0.833
7773;0;0;358.041137;31.276578;99;GALXY;1.487;0.862
6068;0;0;238.858125;78.996825;13.01;INGAL;1.487;0.951
5293;0;0;206.719404;16.272786;99;GALXY;1.487;1.07
6131;0;0;245.467604;38.932414;99;GALXY;1.487;1.07
4659;0;0;191.122392;13.498675;12.1992;GALXY;1.487;1.219
172;0;0;9.306638;-22.587008;99;GALXY;1.483;0.386
6845;0;0;300.243408;-47.070283;12.16;INGAL;1.483;0.593
7286;0;0;336.960508;29.095992;99;GALXY;1.483;0.653
5549;0;0;214.66165;7.377342;12.89036;GALXY;1.483;0.771
7832;0;0;1.618537;-3.716142;99;GALXY;1.483;0.771
